euSurfaceWaterBodyCode,cArea,cLength
FRHR40-F2326000,,8.118
FRHR42C-F3018000,,7.62
FRHR46A-F3097000,,10.686
FRHR47,,40.488
FRHR4-F0402000,,4.53
FRHR4-F0404000,,5.593
FRHR50C-F3116500,,5.92
FRHR510,,107.738
FRHR518,,10.47
FRHR519-H1280700,,6.774
FRHR53,,30.645
FRHR56-F3223000,,15.723
FRHR60-F3278000,,3.866
FRHR61A-F3301000,,5.831
FRHR66-F3423000,,7.451
FRHR67,,26.112
FRHR72B-F3574000,,5.387
FRHR73A-F4495000,,12.186
FRHR91-F4469000,,4.183
FRHR93B,,54.486
FRHR99A-F4652000,,15.018
FRHT01,14.129,
FRIC01,87.393,
FRIR11,,11.55
FRIR27,,11.989
FRJC005,9.926,
FRJC011,148.188,
FRJC017,23.292,
FRJR101,,8.136
FRJR102,,21.642
FRJR106,,23.888
FRJR112,,10.53
FRKC001,1960.599,
FRKR0022,,5.318
FRKR0089,,12.216
FRKR0106,,9.254
FRKR0114,,20.444
FRKR0139,,14.557
FRKR0172,,32.502
FRKR0174,,13.6
FRKR0222,,16.052
FRKR0255,,14.478
FRKR0274,,6.763
FRKR0290,,9.729
FRKR0309,,16.739
FRKR0310,,6.14
FRKR0363,,7.12
FRKR0385,,49.268
FRKR0393,,11.407
FRKR0408,,47.041
FRKR0441,,6.132
FRKR0448,,17.44
FRKR0464,,32.64
FRKR1084,,11.512
FRKR1095,,30.594
FRKR1113,,9.684
FRKR1123,,9.772
FRKR1183,,64.752
FRKR1185,,16.318
FRGR2244,,17.066
FRGR2247,,36.47
FRGT08,6.687,
FRGT16,9.128,
FRGT28,22.807,
FRHC61,15.927,
FRHL24,0.736,
FRHL67,3.248,
FRHR_C02-I7605000,,10.795
FRHR_C03-I6904000,,11.438
FRHR_C12-I3301000,,6.287
FRHR100-F4723000,,4.945
FRHR102-F4-0240,,7.185
FRHR106A-F5129000,,6.242
FRHR106B-F5205000,,4.416
FRHR109-F5149000,,9.536
FRHR118-F5417000,,12.009
FRHR11B-F0837000,,7.987
FRHR123-F5693000,,9.434
FRHR124,,26.141
FRHR125,,31.16
FRHR126-F5862000,,5.046
FRHR135-F6092000,,22.579
FRHR137-F6201000,,5.58
FRHR13A-F0930600,,2.844
FRHR13A-F0945051,,12.012
FRHR146,,25.143
FRHR149-F6507000,,5.923
FRHR149-F6508000,,10.091
FRHR14-F1012250,,10.923
FRHR156B,,13.953
FRHR15-F1140600,,20.07
FRHR164-G2101050,,8.698
FRHR168-G4001000,,2.988
FRHR16-F1168000,,10.886
FRHR175-H0032000,,5.147
FRHR176-H0048000,,6.305
FRHR180,,49.87
FRHR183,,25.115
FRHR184C,,12.713
FRHR184D-H0229120,,9.179
FRHR185-H0300760,,10.438
FRHR185-H0351000,,8.519
FRHR191-H1024500,,6.587
FRHR196,,28.827
FRHR199-H1241300,,8.646
FRHR202B-H1456000,,6.926
FRHR202B-H1460900,,4.145
FRHR204-H1325000,,8.277
FRHR206-H1391000,,6.206
FRHR211-H1605000,,10.947
FRHR21-F1283000,,12.329
FRHR225-H2152000,,5.631
FRHR23,,27.574
FRHR243,,28.162
FRHR244-H4061000,,3.536
FRHR248,,17.206
FRHR24-F1595000,,2.999
FRHR266-H6009000,,5.305
FRHR272,,16.133
FRHR272-H7102000,,1.687
FRHR272-H7102300,,3.272
FRHR275-I0109000,,5.829
FRHR277-I0340600,,12.546
FRHR281-I1180600,,13.823
FRHR282-I1269000,,6.024
FRHR29-F1435000,,0.956
FRHR302-I2409000,,17.661
FRHR303,,31.241
FRHR303-I2429000,,10.539
FRHR306-I2509000,,7.663
FRHR312-I3230600,,9.825
FRHR321-I4537000,,6.465
FRHR322,,17.998
FRHR325-I5068000,,5.673
FRHR328-I5185400,,7.669
FRHR328-I5187000,,10.44
FRHR32-F1560600,,18
FRHR32-F1571500,,9.392
FRGR2163,,19.631
FRGR2191,,17.143
FRGR2214,,61.279
FRGR2218,,61.602
FRGR2232,,10.693
FRHC05,51.004,
FRHC15,51.304,
FRHL22,0.85,
FRHL40,1.702,
FRHL56,2.356,
FRHR_C03-I6706000,,7.877
FRHR_C03-I6707000,,10.451
FRHR_C03-I6708000,,7.239
FRHR_C03-I7404000,,8.602
FRHR103,,21.596
FRHR105A,,8.677
FRHR106B,,22.323
FRHR116-F5323000,,16.358
FRHR119,,20.42
FRHR120-F5529000,,6.254
FRHR128,,40.033
FRHR143-F6246500,,5.941
FRHR147-F6422000,,6.897
FRHR148,,23.988
FRHR149-F6533000,,7.18
FRHR149-F6538000,,12.478
FRHR14-F1059500,,7.12
FRHR154A-F6641000,,7.978
FRHR155A,,35.238
FRHR157A-F7060600,,15.145
FRHR159-G0120600,,12.169
FRHR168-G4100600,,14.992
FRHR174-H0028000,,8.116
FRHR179-H0106000,,5.183
FRHR180-H0115000,,8.895
FRHR181-H0127000,,5.88
FRHR184E-H0236500,,10.256
FRHR188-H0362000,,2.61
FRHR199-H1241000,,9.915
FRHR199-H1263000,,8.166
FRHR203,,37.686
FRHR205-H1362000,,2.12
FRHR209-H1584000,,17.145
FRHR20-F1234000,,9.011
FRHR216C-H2007000,,9.819
FRHR219,,15.687
FRHR224,,23.645
FRHR230A-H3007000,,15.961
FRHR230B-H3068000,,9.444
FRHR230C-H3200650,,5.644
FRHR232A,,17.617
FRHR232A-H3039100,,11.903
FRHR232B,,18.728
FRHR234-H3119000,,7.936
FRHR236,,10.618
FRHR236A-H3135000,,1.76
FRHR242,,73.115
FRHR24-F1589000,,15.383
FRHR251-H4173000,,10.682
FRHR252-H4213000,,10.96
FRHR265A,,8.115
FRHR266-H6056000,,13.843
FRHR26-F1334000,,7.546
FRHR274,,14.458
FRHR276-I0219000,,7.93
FRHR281-I1110600,,11.905
FRHR281-I1160600,,12.987
FRHR282-I1229000,,5.918
FRHR2A,,36.993
FRHR303-I2423000,,8.161
FRHR303-I2439000,,13.177
FRHR307,,16.785
FRHR317-I4370600,,13.109
FRHR323-I4624900,,5.456
FRHR324,,21.231
FRHR326-I5080600,,14.182
FRHR329,,28.253
FRHR333,,30.208
FRHR26-F1334200,,2.519
FRHR27-F1372000,,4.482
FRHR284-I1310600,,11.008
FRHR284-I1355500,,6.818
FRHR298,,16.039
FRHR303-I2439700,,6.678
FRHR306-I2519000,,13.434
FRHR308-I2569000,,8.822
FRHR313-I41-0400,,18.141
FRHR313-I4160600,,16.543
FRHR328-I5179000,,12.379
FRHR329A-I5275000,,5.574
FRHR33,,13.301
FRHR330,,24.707
FRHR330-I5234000,,6.8
FRHR339,,19.958
FRHR344-I8004000,,8.699
FRHR344-I8018000,,7.808
FRHR344-I8060600,,9.814
FRHR350,,30.974
FRHR350-I9261000,,6.819
FRHR353-H3235000,,7.153
FRHR41,,34.17
FRHR41-F2412000,,5.918
FRHR47-F3063000,,12.309
FRHR48-F3077000,,4.976
FRHR4-F0406000,,12.981
FRHR50A-F3112500,,4.363
FRHR50C,,7.364
FRHR519,,111.552
FRHR524,,44.352
FRHR524-H7305000,,3.583
FRHR52A-F3145000,,18.657
FRHR56-F3226000,,3.806
FRHR57-F3255400,,10.085
FRHR57-F3256200,,7.82
FRHR62B,,40.025
FRHR64-F3409000,,35.093
FRHR65,,43.008
FRHR76,,23.422
FRHR7-F0506000,,26.091
FRHR82-F4240600,,25.496
FRHR90,,28.982
FRHR93A,,33.672
FRHR99A-F4651000,,4.724
FRHR99A-F4659000,,14.328
FRIR14,,4.721
FRIR22,,3.034
FRIR30,,8.578
FRIR32,,4.066
FRIR46,,5.792
FRJC009,18.999,
FRKL001,361.49,
FRKR0006,,8.517
FRKR0055,,9.099
FRKR0056,,7.479
FRKR0098,,31.508
FRKR0105,,9.458
FRKR0111,,6.024
FRKR0216,,12.958
FRKR0225,,21.917
FRKR0270,,17.548
FRKR0281,,103.545
FRKR0314,,18.416
FRKR0318,,23.248
FRKR0329,,27.165
FRKR0384,,9.147
FRKR0392,,47.71
FRKR0451,,24.112
FRKR0465,,9.253
FRKR0469,,63.918
FRKR1009,,8.476
FRKR1011,,45.287
FRKR1038,,5.088
FRKR1041,,4.829
FRKR1043,,144.908
FRKR2004,,7.096
FRKR2039,,40.529
FRKR2053,,6.64
FRKR3031,,31.212
FRKR3058,,33.787
FRKR3083,,23.729
FRKR3089,,37.238
FRKR4007,,27.023
FRKR4012,,9.186
FRHR311-I3170600,,6.431
FRHR314,,27.716
FRHR315-I4219000,,9.527
FRHR323,,37.433
FRHR333-I6320650,,4.815
FRHR336-I7028000,,7.488
FRHR337-I7109000,,8.255
FRHR33-F2005601,,10.383
FRHR344-I8020600,,8.815
FRHR346-I9098000,,10.789
FRHR346-I9100600,,15.538
FRHR348,,7.967
FRHR359,,12.571
FRHR41-F2421000,,10.509
FRHR46A-F3096000,,11.906
FRHR46B-F3204000,,2.829
FRHR520,,9.189
FRHR52A-F3149000,,7.521
FRHR53-F3155500,,8.883
FRHR53-F3157000,,4.344
FRHR59-F3268000,,7.009
FRHR63,,22.406
FRHR63-F3368000,,11.07
FRHR66-F3428000,,8.59
FRHR73C-F4603600,,5.651
FRHR77-F4134000,,9.025
FRHR77-F4137000,,6.027
FRHR79-F4159000,,16.58
FRHR79-F4161000,,8.056
FRHR88B-F4298500,,14.174
FRHR88C,,38.863
FRHR97-F46-0410,,36.161
FRIR03,,3.874
FRIR20,,5.609
FRIR42,,10.863
FRJC018,19.724,
FRJR114,,21.285
FRKR0282,,8.153
FRKR0316,,28.899
FRKR0361,,16.173
FRKR0379,,25.827
FRKR0397,,8.151
FRKR0400,,29.376
FRKR0467,,8.433
FRKR0474,,11.332
FRKR1059,,7.377
FRKR1066,,69.929
FRKR1068,,29.55
FRKR1089,,13.948
FRKR1104,,8.336
FRKR1107,,44.822
FRKR1156,,4.346
FRKR1167,,11.177
FRKR1184,,25.959
FRKR1189,,14.974
FRKR1199,,15.158
FRKR1206,,8.883
FRKR2034,,21.469
FRKR3048,,33.433
FRKR3091,,48.376
FRKR4004,,5.312
FRKR4024,,17.672
FRKR4067,,87.41
FRKR4073,,9.878
FRKR4096,,15.954
FRKR4135,,3.111
FRKR4153,,4.292
FRKR5088,,37.582
FRKR5148,,21.588
FRKR5157,,14.193
FRKR5188,,71.618
FRKR5195,,40.985
FRKR5199,,16.026
FRKR6002,,19.848
FRKR6035,,3.215
FRKR8007,,17.605
FRKR8051,,10.803
FRKR9009,,13.966
FRLC101,37.151,
FRLR03,,28.98
FRMR25,,43.732
FRMR26,,16.845
FRHR279-I0379000,,6.34
FRHR281-I1130650,,2.124
FRHR285,,16.226
FRHR295-I2129000,,13.166
FRHR296-I2159000,,10.702
FRHR29-F1432000,,3.629
FRHR300-I2266000,,5.508
FRHR301-I2360600,,14.399
FRHR302-I2414000,,6.344
FRHR306-I2501000,,5.861
FRHR307-I2549000,,11.093
FRHR311,,44.845
FRHR312,,21.783
FRHR315-I4209000,,12.448
FRHR316,,16.837
FRHR316-I4270600,,11.936
FRHR317-I4350600,,8.685
FRHR320,,43.317
FRHR321-I4552500,,6.761
FRHR322-I4609000,,10.447
FRHR329-I5219000,,8.408
FRHR32-F1575000,,11.808
FRHR330-I5249000,,15.049
FRHR344-I8040600,,12.471
FRHR345,,22.489
FRHR346,,38.75
FRHR346-I9120600,,14.252
FRHR347,,41.826
FRHR351,,17.435
FRHR354-I5019000,,7.99
FRHR354-I5030600,,17.728
FRHR354-I5041000,,6.561
FRHR40-F2302000,,9.882
FRHR42A-F3005000,,6.064
FRHR44-F3035000,,10.565
FRHR46B-F3205200,,5.214
FRHR46B-F3206000,,10.864
FRHR48-F3070650,,0.636
FRHR50A,,20.312
FRHR521,,41.39
FRHR52A,,25.909
FRHR55,,26.432
FRHR61A-F3304000,,5.28
FRHR64-F3401000,,16.177
FRHR65-F3416500,,18.47
FRHR69,,18.682
FRHR73A-F4007000,,6.563
FRHR75-F4113000,,10.995
FRHR78-F4144000,,4.052
FRHR78-F4147000,,24.108
FRHR81B-F4228600,,13.952
FRHR88C-F4398500,,9.415
FRHR91,,35.853
FRHR96-F4592000,,7.474
FRHR97,,33.252
FRHR99A,,19.976
FRHR99A-F4655000,,5.342
FRHR99B-F4662000,,3.769
FRHR9-F0720600,,11.153
FRIL01,0.345,
FRIR01,,9.397
FRIR05,,17.673
FRIR24,,5.859
FRJC001,33.522,
FRJR116,,11.88
FRJR119,,13.827
FRKR0062,,13.44
FRKR0090,,13.01
FRKR0124,,104.8
FRKR0140,,11.359
FRKR0190,,9.625
FRKR0235,,86.28
FRKR0243,,10.141
FRKR0244,,12.859
FRKR0275,,29.725
FRKR0279,,105.536
FRKR0293,,10.536
FRKR0354,,5.155
FRKR0357,,35.436
FRKR0360,,81.851
FRKR0364,,18.961
FRKR0366,,8.293
FRKR1190,,32.903
FRKR1208,,8.342
FRKR2027,,10.804
FRKR3042,,7.077
FRKR3076,,6.961
FRKR3081,,16.079
FRKR4017,,24.294
FRKR4018,,17.322
FRKR4034,,11.18
FRKR4105,,59.365
FRKR4109,,8.089
FRKR4117,,2.105
FRKR4133,,21.052
FRKR4147,,17.932
FRKR4152,,4.71
FRKR5030,,31.541
FRKR5058,,9.28
FRKR5060,,11.062
FRKR5061,,5.635
FRKR5070,,33.862
FRKR5072,,29.442
FRKR5086,,22.134
FRKR5105,,9.911
FRKR5145,,77.042
FRKR5173,,21.076
FRKR5178,,29.024
FRKR5182,,25.641
FRKR5186,,17.559
FRKR5200,,17.772
FRKR8020,,26.987
FRKR8021,,22.357
FRKR8029,,9.208
FRKR8056,,7.416
FRLR18,,26.563
FRMC05,172.343,
FRMC06,16.633,
FRMR20,,19.858
FRHR32-F1572000,,19.827
FRHR332-I6112000,,6.294
FRHR335,,35.047
FRHR338,,26.334
FRHR341-I7239000,,6.168
FRHR344-I8009000,,7.839
FRHR345-I8130600,,9.71
FRHR37,,38.11
FRHR39,,27.129
FRHR40,,43.855
FRHR42C-F3015000,,9.232
FRHR43-F3029000,,9.215
FRHR49C-F3104500,,8.876
FRHR514,,16.654
FRHR53-F3152500,,8.215
FRHR57-F3233000,,12.952
FRHR61C-F3307000,,11.858
FRHR62B-F3326000,,5.835
FRHR62B-F3328500,,10.061
FRHR6-F0421000,,5.399
FRHR70A-F3546000,,12.865
FRHR70A-F3583000,,6.322
FRHR70B,,36.925
FRHR72A-F3552000,,8.223
FRHR74B,,9.266
FRHR84-F4284000,,8.028
FRHR88B-F4299000,,2.553
FRHR94-F4511000,,8.895
FRHR95B,,24.286
FRHR98,,20.855
FRHR98-F4645000,,16.808
FRHR99A-F4653000,,4.59
FRHR99B,,19.294
FRIC08,52.872,
FRIR09,,10.291
FRIR23,,11.32
FRIR43,,10.469
FRKR0013,,46.582
FRKR0014,,28.926
FRKR0023,,5.44
FRKR0082,,82.723
FRKR0084,,64.915
FRKR0113,,28.902
FRKR0116,,8.416
FRKR0175,,29.39
FRKR0206,,11.219
FRKR0232,,9.413
FRKR0277,,6.364
FRKR0285,,9.951
FRKR0312,,13.714
FRKR0315,,15.14
FRKR0355,,5.18
FRKR0359,,28.984
FRKR0380,,33.323
FRKR0387,,34.407
FRKR0406,,54.424
FRKR0418,,8.151
FRKR0427,,15.927
FRKR0459,,4.234
FRKR1008,,32.488
FRKR1049,,16.761
FRKR1077,,86.788
FRKR1097,,3.298
FRKR1159,,44.127
FRKR1172,,67.028
FRKR1188,,9.751
FRKR1210,,10.564
FRKR1213,,33.438
FRKR2016,,9.622
FRKR2044,,22.84
FRKR3036,,7.706
FRKR3086,,156.666
FRKR3098,,21.524
FRKR4006,,20.791
FRKR4020,,27.806
FRKR4021,,3.93
FRKR4031,,2.481
FRKR4051,,20.595
FRKR4112,,8.431
FRKR4132,,23.27
FRKR5005,,34.355
FRKR5018,,45.938
FRKR5027,,16.837
FRKR5029,,22.817
FRKR5044,,60.285
FRKR5051,,7.253
FRHR333-I6319000,,7.317
FRHR334-I6515000,,5.651
FRHR337,,30.469
FRHR337-I7118000,,7.941
FRHR34-F2102000,,4.111
FRHR350-I9245000,,7.132
FRHR38,,20.966
FRHR41-F2424000,,8.859
FRHR42A-F3003000,,11.071
FRHR47-F3067000,,6.543
FRHR517,,11.374
FRHR51-F3123500,,6.128
FRHR51-F3128000,,4.181
FRHR57-F3231000,,5.287
FRHR57-F3255000,,4.355
FRHR61A-F3302500,,7.474
FRHR61A-F3303000,,11.208
FRHR61A-F3304100,,6.312
FRHR62B-F3350600,,42.02
FRHR66-F3441000,,11.482
FRHR68,,27.176
FRHR6-F0436000,,8.76
FRHR70A-F3582000,,9.263
FRHR72A-F3553000,,15.956
FRHR78,,43.757
FRHR78-F4142000,,3.282
FRHR88A,,43.238
FRHR92-F4483000,,9.275
FRHR92-F4489000,,8.68
FRHR99A-F4656000,,9.672
FRHR9-F0701000,,20.113
FRIC06,35.842,
FRIC10,101.555,
FRIR13,,9.675
FRIR29,,3.376
FRJC004,191.346,
FRJR108,,11.553
FRKR0029,,17.738
FRKR0058,,137.139
FRKR0077,,14.274
FRKR0080,,52.099
FRKR0087,,8.096
FRKR0137,,18.108
FRKR0156,,30.56
FRKR0245,,24.985
FRKR0246,,38.53
FRKR0265,,10.428
FRKR0278,,14.584
FRKR0319,,24.478
FRKR0365,,50.505
FRKR0395,,35.585
FRKR0420,,28.341
FRKR0434,,8.51
FRKR0438,,10.381
FRKR0466,,45.222
FRKR0470,,8.608
FRKR0471,,29.307
FRKR1030,,29.919
FRKR1031,,33.254
FRKR1042,,8.005
FRKR1171,,30.774
FRKR1201,,31.375
FRKR1211,,5.222
FRKR2040,,12.953
FRKR2043,,26.619
FRKR3046,,18.916
FRKR3062,,28.193
FRKR3084,,107.377
FRKR4014,,28.394
FRKR4038,,81.13
FRKR4041,,5.486
FRKR4050,,11.404
FRKR4053,,39.685
FRKR4078,,3.79
FRKR4114,,3.376
FRKR4139,,10.271
FRKR4150,,3.188
FRKR4156,,9.827
FRKR5129,,14.312
FRKR5164,,35.323
FRKR5185,,13.668
FRKR5197,,5.855
FRKR5210,,9.488
FRKR6012,,12.18
FRKR6021,,13.676
FRKR8053,,24.215
FRLR24,,15.323
FRMC04,90.219,
FRMR06,,20.52
FRKR4107,,53.065
FRKR4140,,6.65
FRKR4154,,12.382
FRKR4155,,4.286
FRKR4157,,14.248
FRKR5090,,97.633
FRKR5127,,22.523
FRKR5137,,103.478
FRKR5147,,26.612
FRKR5154,,44.701
FRKR5176,,24.195
FRKR5177,,6.817
FRKR5181,,7.393
FRKR5198,,6.642
FRKR6023,,49.735
FRKR6024,,5.047
FRKR6026,,18.156
FRKR8063,,26.592
FRKR9005,,5.885
FRKT003,7.398,
FRLR11,,30.037
FRLR17,,24.665
FRMR05,,7.51
FRMR12,,18.906
FRKR0371,,31.94
FRKR0388,,87.332
FRKR0401,,28.387
FRKR0402,,26.135
FRKR0413,,26.873
FRKR0414,,24.568
FRKR0416,,6.474
FRKR0424,,10.409
FRKR0429,,9.731
FRKR0443,,24.997
FRKR0452,,12.573
FRKR0462,,11.629
FRKR1036,,18.341
FRKR1080,,12.025
FRKR1178,,30.615
FRKR1194,,6.061
FRKR2017,,13.487
FRKR2033,,10.46
FRKR2036,,83.419
FRKR3002,,53.996
FRKR3037,,14.026
FRKR3041,,3.327
FRKR3066,,26.363
FRKR3070,,4.575
FRKR3072,,7.205
FRKR3073,,6.047
FRKR4001,,11.657
FRKR4005,,6.137
FRKR4008,,8.787
FRKR4061,,6.266
FRKR4101,,37.147
FRKR4110,,6.377
FRKR4116,,11.466
FRKR4119,,52.978
FRKR4121,,55.454
FRKR4122,,16.506
FRKR4123,,56.601
FRKR4129,,12.358
FRKR4138,,33.524
FRKR5017,,43.912
FRKR5038,,7.922
FRKR5043,,55.93
FRKR5165,,40.061
FRKR5174,,15.922
FRKR5194,,10.348
FRKR6028,,35.751
FRKR6031,,41.157
FRKR7005,,30.09
FRKR8024,,15.479
FRKR8040,,33.281
FRKR8044,,20.631
FRKR8061,,6.261
FRKR9014,,10.243
FRKT002,7.85,
FRLR19,,27.636
FRMC10,14.368,
FRMR11,,20.517
FRMR16,,10.461
FRMR19,,9.801
FRKR5068,,62.181
FRKR5106,,36.362
FRKR5143,,9.529
FRKR5151,,52.824
FRKR5160,,25.881
FRKR5168,,22.847
FRKR5190,,9.945
FRKR6017,,29.817
FRKR6030,,8.635
FRKR8050,,45.817
FRLC104,69.333,
FRLR20,,14.659
FRLR22,,31.372
FRMC03,11.024,
FRMR04,,16.946
FRMR23,,13.035
FRMR08,,16.321
FRMR13,,42.476
FRMR14,,8.484
FRMR17,,12.783
FRAC04,35.825,
FRAR06,,104
FRAR12,,29.373
FRAR41,,38.512
FRAR45,,16.81
FRAR55,,78.048
FRAR58,,13.593
FRB1R481,,20.989
FRB1R482,,31.909
FRB1R499,,6.194
FRB1R509,,15.966
FRB1R519,,14.573
FRB1R521,,17.975
FRB1R533,,40.681
FRB1R534,,23.785
FRCL20,0.612,
FRCR100,,11.139
FRCR12,,14.472
FRCR155,,20.365
FRCR156,,20.423
FRCR166,,27.251
FRCR209,,18.342
FRCR214,,81.754
FRCR219,,11.789
FRCR231,,4.843
FRCR284,,35.198
FRCR286,,32.468
FRCR295,,69.754
FRCR308,,8.088
FRCR32,,31.243
FRCR322,,5.478
FRCR328,,23.129
FRCR340,,7.297
FRCR347,,8.384
FRCR352,,5.699
FRCR394,,9.016
FRCR399,,10.89
FRCR411,,87.599
FRCR415,,63.476
FRCR447,,15.366
FRCR449,,6.54
FRCR469,,4.079
FRCR52,,6.86
FRCR60,,3.414
FRCR77,,10.504
FRCR81,,34.406
FRCR89,,2.947
FRCR9,,6.44
FRDC07A,21.298,
FRDC07H,354.433,
FRDC08E,107.963,
FRDL108,0.868,
FRDL41,0.328,
FRDL5,0.584,
FRDL50,2.468,
FRDR10002,,9.519
FRDR10037,,7.403
FRDR10045,,4.85
FRDR10073,,6.949
FRDR10074,,10.145
FRDR10104,,5.799
FRDR10117,,5.881
FRDR10118,,3.907
FRDR10140,,8.448
FRDR10144,,17.522
FRDR10148,,4.339
FRDR10169,,10.417
FRDR10196,,4.91
FRDR10204,,6.65
FRDR10209,,21.513
FRDR10218,,12.27
FRDR10223,,7.988
FRDR10227,,6.083
FRDR10230,,5.937
FRDR10263,,5.365
FRDR10271,,6.794
FRDR10312,,4.844
FRDR10316,,6.989
FRDR10332,,6.099
FRDR10369,,6.356
FRDR10374,,9.916
FRDR10387B,,1.793
FRDR10401,,5.834
FRDR10439,,5.087
FRDR10479,,37.9
FRDR10483,,5.686
FRDR10512,,5.91
FRDR10514,,7.222
FRDR10553,,13.684
FRDR10559,,5.533
FRDR10575,,5.332
FRDR10624,,5.208
FRDR10630,,2.559
FRDR10631,,8.144
FRDR10655,,2.051
FRDR10667,,5.045
FRDR10708,,12.91
FRDR10711,,7.499
FRDR10713,,7.367
FRDR10724,,9.999
FRDR10761,,5.847
FRDR10792,,39.509
FRDR10820,,7.378
FRDR10823,,20.574
FRDR10839,,8.098
FRDR10867,,27.921
FRDR10875,,13.866
FRDR10891,,7.539
FRDR10903,,6.808
FRDR10929,,7.765
FRDR10947,,7.381
FRDR10973,,20.6
FRDR10974,,4.006
FRDR10978,,12.006
FRDR10985,,11.18
FRDR10988,,13.574
FRDR10993,,5.845
FRDR11007,,7.263
FRDR11109,,6.705
FRDR11112,,8.611
FRDR11119,,4.988
FRDR11131,,12.807
FRDR11144,,16.768
FRDR11174,,15.313
FRDR11179,,16.592
FRDR11199,,10.917
FRDR11231,,9.263
FRDR11246,,15.499
FRDR11251,,7.808
FRDR11346,,11.054
FRDR11389,,27.751
FRDR11433,,7.727
FRDR11452,,42.168
FRDR11454,,7.896
FRDR11455,,5.194
FRDR11469,,11.708
FRDR11475,,18.572
FRDR11521,,7.355
FRDR11526,,2.99
FRDR11546,,3.376
FRDR11569,,6.429
FRDR11572,,8.298
FRDR11591,,8.068
FRDR11593,,1.393
FRDR11612,,5.26
FRDR11614,,4.17
FRDR1168B,,17.007
FRDR11693,,4.959
FRDR11717,,6.984
FRDR11749,,20.889
FRDR11781,,7.31
FRDR11797,,32.116
FRDR11807,,10.287
FRDR11811,,6.784
FRDR11845,,10.858
FRDR11847,,11.749
FRDR11852,,4.231
FRDR11860,,7.1
FRDR11887,,9.048
FRDR11906,,8.92
FRDR11918,,7.103
FRDR11928,,7.68
FRDR11943,,11.458
FRDR11954,,77.978
FRDR11968,,34.589
FRDR11984,,8.557
FRDR11997,,20.189
FRDR12008,,6.501
FRDR12033,,11.36
FRDR12041,,8.721
FRDR12085,,7.435
FRDR12103,,13.288
FRDR12113,,6.981
FRDR126B,,7.5
FRDR133,,38.67
FRDR134A,,21.953
FRDR137,,10.795
FRDR162,,33.41
FRDR176,,27.176
FRDR1806C,,18.56
FRDR187,,19.227
FRDR195,,20.666
FRDR2001B,,18.103
FRDR2002,,10.641
FRDR2007D,,15.105
FRDR2012,,46.883
FRDR2023,,25.784
FRDR220,,33.909
FRDR242,,13.063
FRDR243C,,19.866
FRDR262,,8.846
FRDR302,,117.511
FRDR3109,,187.875
FRDR313,,17.588
FRDR318,,26.985
FRDR328,,21.054
FRDR358,,42.936
FRDR382B,,88.477
FRDR386,,62.759
FRDR394B,,17.138
FRDR399,,27.327
FRDR409,,14.409
FRDR410,,16.967
FRDR413B,,51.491
FRDR432,,38.75
FRDR434,,16.352
FRDR471,,39.19
FRDR472B,,5.838
FRDR484,,38.884
FRDR494,,4.389
FRDR517B,,27.618
FRDR552A,,5.767
FRDR569B,,33.244
FRDR597,,101.411
FRDR632A,,30.168
FRDR83,,39.336
FRDR96B,,15.107
FRDR990,,21.704
FRDT08,6.603,
FREC03F,0.284,
FRER10053,,7.069
FRER10782,,5.863
FRER10845,,6.828
FRER10924,,19.873
FRER11095,,5.282
FRER11106,,19.054
FRER11382,,7.308
FRER11587,,19.978
FRER11897,,6.252
FRER13,,24.826
FRER37,,18.778
FRER38,,15.349
FRER62,,9.464
FRER68A,,19.651
FRER69B,,19.943
FRER7A,,30.603
FRFL107,0.626,
FRFL27,0.735,
FRFL40,0.454,
FRFL62,1.681,
FRFL83,1.179,
FRFL98,0.654,
FRFR10,,49.002
FRFR107A,,24.691
FRFR118,,23.895
FRFR120B,,35.036
FRFR124A,,9.846
FRFR136,,26.447
FRFR138,,19.994
FRFR171,,27.232
FRFR172,,25.101
FRFR254,,22.086
FRFR284,,49.826
FRFR296A,,64.47
FRFR303B,,39.796
FRFR306B,,36.332
FRFR315A,,38.001
FRFR317,,13.247
FRFR343,,5.921
FRFR349B,,68.015
FRFR34A,,11.475
FRFR363,,31.212
FRFR369,,11.713
FRFR379B,,18.925
FRFR417,,11.431
FRFR43,,40.39
FRFR437,,33.196
FRFR487,,10.866
FRFR508,,12.89
FRFR526,,15.869
FRFR548,,13.165
FRFR558,,28.135
FRFR62,,21.572
FRFR624,,25.772
FRFR633,,19.344
FRFR646,,25.379
FRFR676,,13.185
FRFR777,,9.405
FRFR9,,34.862
FRFRL34_1,,13.225
FRFRL73_1,,5.444
FRFRL75_1,,5.959
FRFRL89_1,,4.495
FRFRL89_3,,6.414
FRFRL90_3,,10.787
FRFRR10_2,,15.019
FRFRR101C_4,,24.109
FRFRR106A_3,,5.661
FRFRR108_4,,2.903
FRFRR108_6,,9.1
FRFRR108_7,,8.718
FRFRR109_3,,24.649
FRFRR112B_2,,18.755
FRFRR115_1,,8.053
FRFRR12_1,,8.861
FRFRR12_2,,6.831
FRFRR120A_3,,12.128
FRFRR120B_1,,3.818
FRFRR124A_2,,9.972
FRFRR125_1,,13.431
FRFRR126A_6,,7.223
FRFRR126B_2,,7.837
FRFRR128A_4,,8.651
FRFRR133_2,,13.447
FRFRR137_3,,7.665
FRFRR14_1,,8.871
FRFRR142A_1,,19.414
